,app_name,run_id,hostname,device_group,sensor,unit,magnitude,timestep,value
258,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,259.20068,2.6
259,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,260.2046,2.5
260,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,261.20868,2.5
261,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,262.2131,2.6
262,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,263.2173,2.5
263,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,264.22162,2.5
264,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,265.22717,2.6
265,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,266.23126,2.6
266,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,267.23547,2.6
267,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,268.2409,2.6
268,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,269.24512,2.6
269,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,270.24893,2.9
270,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,271.2531,2.8
271,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,272.2574,2.8
272,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,273.26138,2.8
273,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,274.2656,2.6
274,transformer,764751,a0701.nhr.fau.de,cpu,CPU_USAGE,%,1.0,275.26962,4.4
